appid,name,overall_similarity,best_community_similarity,best_community
3173050,Jellitito,0.1893991595743157,0.43697889209979796,8
3001900,MangaRPG,0.15445812169129963,0.4369647802437755,10
3158480,Hotel Owner Simulator,0.20263902465936154,0.43691284291469046,12
582810,Awesome Metal Detecting,0.1860938303753482,0.43664898000574837,8
245280,ENSLAVED™: Odyssey to the West™ Premium Edition,0.27415092436971844,0.4365450033485786,1
646270,60 Parsecs!,0.1893991595743157,0.436434484421057,10
597240,johnsgame,0.17030812854597832,0.43641693430289447,8
94590,Puzzle Agent 2,0.1966172740186803,0.4363103789704796,1
356570,Party Hard,0.1876253337626907,0.4361825069420319,11
1740300,Smushi Come Home,0.18354237954134475,0.4357879238105722,10
2357950,Q2 HUMANITY,0.175575242946607,0.4357852471868595,8
493600,Abatron Demo,0.1433470105801885,0.4357466049314497,3
2554700,Mini Airways Demo,0.13448645057056308,0.4357360312962804,12
635390,Thief of Thieves: Season One,0.1975993840783818,0.4356546345050117,8
2510130,Auto Sale Life,0.20097729884425697,0.43560806634682964,8
967370,Dungeons of Necromancers,0.17355357075172126,0.43553358370938894,8
3494500,Blightstone Demo,0.17668034391352183,0.43552567456003993,11
271850,Men of War: Assault Squad 2 - Deluxe Edition content,0.17668034391352183,0.4355177866154598,12
721080,Bounce Ball,0.17668034391352183,0.4355177866154598,12
909380,中医模拟器,0.15445812169129963,0.4355177866154598,12
513620,SkyTime,0.14773919074230912,0.43549856900352,1
3320800,Book Bound,0.19420908647079457,0.4354460145291871,13
1120890,Clans to Kingdoms Demo,0.16741586022581806,0.43538147499318053,12
406220,Gnomes Vs. Fairies,0.14726837071210877,0.43513664136224267,8
966430,Neverinth,0.17734298469896553,0.434732616110473,11
381120,Shoppe Keep,0.1647331560632366,0.4346239987352328,10
1608640,OTXO,0.2594600279226426,0.4346014802199647,8
2283300,Chants of Sennaar Demo,0.22476541689476068,0.4345963365067726,0
2516820,LuckLand,0.18036885246126175,0.434546306945599,12
1161870,Epiphyllum in Love,0.18872941093805232,0.4345306196425659,8
1005120,Touhou Genso Wanderer -Lotus Labyrinth R-,0.20288347203151852,0.4344647901740523,10
2102450,Enotria: The Last Song,0.19218363518675355,0.4344530191480723,11
2183600,Kingdom Under Fire: War of Heroes,0.15921324937798623,0.43425257360007924,11
1961300,Is Simon There?,0.18764849537730985,0.4340724266714514,8
683600,Football Mogul 18,0.1975993840783818,0.43406791710096687,12
528250,Patchwork,0.1464283508695685,0.4339071883502683,12
225260,Brütal Legend,0.2092417298641308,0.4336713598014378,9
23490,Tropico 3 - Steam Special Edition,0.2623893882405786,0.4334682022141516,9
710640,PRO DRIFT RELOADED,0.15445812169129963,0.4332774603299814,8
211010,Alien Shooter 2 Conscription,0.18924339058631742,0.4332213820047251,11
766150,The Tension,0.18041680243713934,0.43304475298760675,3
496730,Sorcerer King: Rivals,0.20888027997823702,0.4328128881912478,11
2461710,Megaloot Demo,0.17668034391352183,0.4324874835851568,12
1305730,Way To Yaatra,0.1952483717470403,0.4323782372657735,13
1416130,Perfect Vermin,0.15938608940408697,0.431979532033025,8
2961530,Fears to Fathom - Woodbury Getaway,0.19087279531401294,0.4317775563442113,8
862370,Yahrit!,0.1860938303753482,0.43171070840081016,8
634160,Cattails,0.1813773349416859,0.4316357619360704,10
657590,Grav Blazer,0.17784820270366652,0.4315701659676952,8
575490,Let's Draw,0.17668034391352183,0.43154585859837963,8
1417770,Primeval Planet: Angimanation,0.17668034391352183,0.4315458585983796,8
1738990,Elf Sex Farm,0.15771905878219447,0.4315032155075128,1
1686290,IDLE HEROS,0.15445812169129963,0.4314598792198107,13
39160,Dungeon Siege III,0.2554433458756163,0.4313514419727286,9
344500,Three Fourths Home: Extended Edition,0.23661381021055863,0.4313411859970018,5
1020470,Evoland Legendary Edition,0.13463367762368597,0.4312821231651272,8
770200,Squally,0.13223589946907738,0.43120468690571895,11
490280,Realms of Magic,0.15270136880973817,0.4310911499418285,11
1239690,Retrowave,0.19917321191793297,0.4310890622133587,6
538100,Feel The Snow,0.21505038127930703,0.43105417927434,11
2951770,Leap Year,0.19659583424363425,0.4310357049262626,11
1733500,Looking for Aliens,0.18764849537730985,0.4308740168877493,13
878670,Shenmue III,0.22586938057149045,0.43084386746180064,1
2209680,Beach Invasion 1944,0.2032708634519406,0.43083660716162403,8
1406990,NEKOPARA Vol. 4,0.19659583424363425,0.43071951500058897,13
307030,Fractured Soul,0.1634691249964728,0.4305677318711118,8
2067050,Squirrel with a Gun,0.17864919842608876,0.43050177476921175,8
247950,Sacred 3,0.19984773116654034,0.43044287179108504,11
1274600,The Last Faith,0.1975993840783818,0.43036362921400634,8
1601970,Tunguska: The Visitation - Enhanced Edition,0.19065292389654612,0.43032729121169316,11
1112790,Automation Empire,0.21678717396804542,0.43029026823828614,12
2412890,"Warhammer 40,000: Rogue Trader Playtest",0.11266591415874155,0.43025517702972155,11
343070,World of Subways 4 – New York Line 7,0.21597844693046986,0.4302022008910547,8
290300,Rebel Galaxy,0.19580139266003677,0.4301586297096924,8
1307690,The Darkest Tales,0.3168695238740728,0.43013478896029905,4
264200,One Finger Death Punch,0.1633258399358999,0.4301148962170291,8
2019680,Lewd gym,0.17278323376963567,0.4299436494827534,12
1213700,Spirit of the North,0.2128640408516119,0.4299426514254447,8
995310,Marble Odyssey,0.20740035771117704,0.4298673684986443,8
2232600,Anomaly Exit,0.20426993967956167,0.42982817902602305,8
3224960,Pizzapocalypse,0.1753771618561596,0.4297467153078183,8
809310,Sipho,0.14219252815471892,0.42974236814345884,12
2246880,STANDBOX,0.19253035076820052,0.4296829275688877,8
1239050,Mists of Aiden,0.19253035076820052,0.4296829275688877,8
429720,IMSCARED,0.19253035076820052,0.4296829275688877,8
2347940,Sea of Survivors,0.1860938303753482,0.42964988052407516,8
504770,Slavistan,0.18764849537730985,0.4296168432684997,8
1697700,Who's Lila?,0.20618040813897756,0.4296003653205139,10
2881800,SuperTaxCity,0.21400974848551124,0.4295856485075978,13
993400,Finding summer,0.17784820270366652,0.4294537638512931,8
3498580,Pao Pao Demo,0.17668034391352183,0.42942945648197745,8
1634100,No More Rainbows,0.17668034391352183,0.42942945648197745,8
519160,Toon Ocean VR,0.17668034391352183,0.42942945648197745,8
2819030,诡拓,0.20263902465936154,0.42941976221118755,10
942930,枕边少女 MOE Hypnotist - share dreams with you,0.18037341744598795,0.4293725253068252,8
326590,Cinemaware Anthology: 1986-1991,0.1433470105801885,0.42934494710928706,12
1811500,LOOPERS,0.20888027997823702,0.42922520098345024,8
791330,Fallen ~Makina and the City of Ruins~,0.209599271350723,0.4291337723303771,10
2111870,Section 13,0.21400974848551124,0.42907204438186175,5
1186740,Kyle is Famous,0.15982549523511727,0.4290460304177875,8
1440440,Sam & Max Save the World,0.23908750719639973,0.4289261193065044,0
1548680,Untitled Crossing Record,0.21029043014256313,0.4289199107086495,10
2255190,FUMES Demo,0.18171855850970142,0.4287430245855054,8
511270,Bounce Paradise,0.10268552066388957,0.42874047640149265,10
1878970,Boom Bears on Stream,0.17668034391352183,0.42864730787374195,8
1000010,Crown Trick,0.23157957742785207,0.42862864594191685,11
3122150,Under the blue horizon,0.1866580577560148,0.4285299407263078,13
1063790,Citizen of Rome - Dynasty Ascendant,0.17153400248602546,0.42849606887397595,10
1528010,Faylinn's Quest,0.16781037077319236,0.4284909238820793,10
556090,FIGHTING SPACE,0.17953070751827857,0.42835534983814316,8
366440,Savage Resurrection,0.1725269845980047,0.4282749480978347,11
3334280,SpyFall,0.19420908647079457,0.42811714414678864,8
2061430,Oxygen,0.21505038127930703,0.4280753222126836,12
1031120,Bakery Simulator,0.21403208690374784,0.4280062335494439,12
2590810,Vox Populi: Polska 2023,0.21400974848551124,0.4280062335494439,12
214790,The Basement Collection,0.1753771618561596,0.42797621338402175,3
3535780,魔法書自走棋：契約 Demo,0.17668034391352183,0.4279097826018737,3
420840,BLARP!,0.1433470105801885,0.42784215489467586,8
417840,Mysterious Castle,0.1433470105801885,0.42784215489467586,8
1033580,Nano Driller,0.19253035076820052,0.4277589256448858,8
1921980,Between Horizons,0.24841119705710882,0.427727159153816,0
516000,Candy Thieves - Tale of Gnomes,0.15445812169129963,0.42763373015190814,3
1052990,A Monster's Expedition,0.13553446245416922,0.42735897895657554,3
215510,Rocketbirds: Hardboiled Chicken,0.2837152652599133,0.4273554760181254,6
1067540,Röki,0.2956936809285844,0.42727812820894046,3
435300,We Know the Devil,0.16090256819760396,0.42717988703451326,13
1081260,Crisis of the Middle Ages,0.15445812169129963,0.4270882370338989,10
370280,Season of 12 Colors,0.13868034597538173,0.4270261560562359,4
1909270,米可可大冒險,0.19253035076820052,0.426952367129104,10
912810,Sargon's Lair,0.15445812169129963,0.4267839538364748,8
2228280,MEMORIA POLIS,0.17668034391352183,0.4267458567908984,12
1350840,Song Of The Prairie,0.19042434568109168,0.42659159118698226,10
502740,50 years,0.19420908647079457,0.42654972043750417,12
299360,Block N Load,0.24665457598011953,0.42651837119932823,12
325090,Deep Dungeons of Doom,0.1866580577560148,0.4264802424932755,10
3089130,Retail Company Simulator,0.1975993840783818,0.42639595942900915,12
3250970,Isekai Reincarnation Magic Cock,0.19087279531401294,0.4263326215217526,10
1999170,Insect Swarm,0.1867199520463187,0.42621831177749486,1
792000,Pit Blocks 3D,0.1635277462084875,0.4262070888946432,3
2720270,VFurrika!,0.15445812169129963,0.42611607721375044,12
2185030,Dealer's Life Legend,0.20426993967956167,0.4260413653852289,12
2161620,Lysfanga: The Time Shift Warrior,0.17245407482199765,0.42576694780684016,3
488580,Hover 2030,0.16865057309179074,0.4257169502836052,8
1676910,Onde,0.16970680995315504,0.4255673855581208,1
788270,Exiled Kingdoms,0.13223589946907738,0.42554820601344034,11
3018410,VTOL VR Mod Loader,0.15445812169129963,0.4254852525377735,8
1059900,Tribe: Primitive Builder,0.24354249406602116,0.4251825982759936,7
584370,The Trail: Frontier Challenge,0.19178752626328902,0.42513211315383925,10
1268110,ISEKAI QUEST,0.18763064549454347,0.42512946636309584,10
518920,Surgeon Simulator: Experience Reality,0.19420908647079457,0.425093493786829,8
922320,Sniper 3D Assassin: Shoot to Kill,0.13223589946907738,0.4250643771168981,8
513320,ALICE VR,0.18495532347525442,0.42505668390752244,11
1282890,Space Mouse 2,0.20019383555623818,0.42503422338373337,3
534200,Ultimate Solid,0.1474841748489436,0.42497124573216044,1
48950,Greed Corp,0.27063115838757473,0.42495517082956774,9
846050,Silent Depth 3D Submarine Simulation,0.18764849537730985,0.42489566674831475,12
456030,Odd||Even Demo,0.18764849537730985,0.42489566674831475,12
741510,The Hong Kong Massacre,0.2694460652153055,0.42476304624584743,1
2512930,Guardians of the Sanctree,0.20578589759160326,0.42457389235367227,13
752800,Mysterious Realms RPG,0.19253035076820052,0.4244807714214892,10
392330,Take Command - 2nd Manassas,0.17668034391352183,0.4244066755043487,12
1172450,Carto,0.1615973360205535,0.4243848637401342,10
65300,Dustforce,0.23207054112079736,0.42436413472189694,8
598730,Shakedown: Hawaii,0.21400974848551124,0.42406075677312116,5
820030,Picross Fairytale - nonogram: Red Riding Hood secret,0.19237545594199693,0.4238407080723356,13
1948100,Lustful Ponies,0.1401418059106021,0.4237704946078186,13
94200,Jamestown,0.24697761450636993,0.4237603732961131,8
1967450,捉妖物语/Monster Girl,0.18160831162630917,0.4237095386641266,10
508540,Haeven,0.16865057309179074,0.42368711887624994,10
6220,FlatOut,0.28978820198709615,0.4234918398480542,12
381780,80 Days,0.231061552226671,0.4234406557846116,0
1195290,Moncage,0.18583593972889875,0.42299431272210203,1
2475420,Parking Tycoon: Business Simulator,0.18160831162630917,0.4229382395795625,12
3464510,Parisian Brasserie Simulator Demo,0.17673652842055293,0.4229023893548853,12
3391500,侦探，请守护我的秘密吧！,0.17668034391352183,0.4228554328010947,10
344340,Front Office Football Seven,0.1678164358745287,0.42284341704891765,12
747340,Unforgiving - A Northern Hymn,0.1921073257039275,0.4226216204285826,11
648780,It's Quiz Time,0.2174705939692625,0.42257929222294643,12
680360,Regions Of Ruin,0.15408594012640314,0.4225207680214082,11
2572560,Messy Up,0.17173798968960804,0.42242276166670356,8
380150,STASIS,0.27059529589497494,0.4223217884706743,8
1736400,TramSim Munich,0.17668034391352183,0.4222902733879466,12
661970,SPACE BATTLE: Humanity,0.17668034391352183,0.4222902733879466,12
314810,Randal's Monday,0.1674970325323114,0.4222350199280962,11
513330,Party Hard Tycoon,0.20671396324276609,0.422224228313059,12
3089700,Whiskey-Four,0.15653285439981254,0.4221038726779099,10
697490,Space Wrangler,0.17784820270366652,0.4220463564438857,8
325430,Metaverse,0.15445812169129963,0.4220220490745701,8
3028150,Nao in Heat! ~Kemomimi Girl's Naughty Treatment~,0.17668034391352183,0.42202001091304125,10
680390,Hidden Dragon: Legend,0.19813587402347327,0.4215019323417106,8
2814610,The DeLuca Family - Season 1,0.17060593683486264,0.4212214906286704,8
1429850,Sumerian Six,0.2831774127878799,0.4210648567563167,9
2709040,Ultros Demo,0.2518044607636178,0.42100987842456694,8
263760,Turbo Dismount,0.1893991595743157,0.4209295093837485,8
1240060,A Highland Song,0.23062131054476018,0.4209282692013323,0
1097870,Polyrun,0.1866580577560148,0.4208918676501168,8
512770,IACTURA,0.19420908647079457,0.42088950213252535,11
214560,Mark of the Ninja,0.17626445709384259,0.42083499566793264,0
1013650,Tiny Dangerous Dungeons,0.18204771745733947,0.42083347003131405,8
1059880,Devious Dungeon,0.21018250145358378,0.42065859034359626,1
3400650,Creepy Shift: House For Sale,0.18312479041982616,0.4205537619246159,8
857080,Escape from the Princess,0.18517813548895484,0.4205421354021959,13
1649010,Miasma Chronicles,0.27541968090590646,0.4205105411393934,1
1649290,Deep Lake: Prologue,0.13223589946907738,0.4204347474872685,8
791180,1 Screen Platformer,0.14206676454351713,0.4202229920922703,3
618470,Qbik,0.14725324164494707,0.420148045195661,1
2179290,HerrAnwalt: Lawyers Legacy,0.17668034391352183,0.41990564695816796,8
502770,Voodoo Garden,0.20054865999761748,0.41962456005362797,12
395860,The Last Dream: Developer's Edition,0.17367923406464492,0.4196099028871776,13
930280,Murder Mystery Machine,0.18469382180505248,0.41948283671066866,1
306410,Crystals of Time,0.19087279531401294,0.41943187733186565,8
793350,Swarmlake,0.21597844693046986,0.41941438553903315,8
1146950,Hentai Girl Fantasy,0.14130552398626525,0.4192526516600274,10
1654660,En Garde!,0.2087591311945552,0.419138668358952,8
600080,Unto The End,0.2082061102815587,0.4191217925596058,8
924750,Harold Halibut,0.20671396324276609,0.4190872606987464,8
270630,Haunt the House: Terrortown,0.20474526479780747,0.4190516901493589,8
1272310,Disaster Report 4: Summer Memories Demo,0.18385564452783998,0.41900875234817625,11
1060210,Disaster Report 4: Summer Memories,0.18385564452783998,0.41900875234817625,11
1507120,The Spirit of the Samurai,0.19813587402347327,0.41895823307634694,8
598060,Slasher's Keep,0.21802361488225896,0.4189330199997362,11
677280,Sigi - A Fart for Melusina,0.19337454097165777,0.418899062839574,8
1022780,Animal Fight Club,0.16780761291149518,0.4188583306884755,8
272860,Wreckfest Throw-A-Santa + Sneak Peek 2.0,0.1433470105801885,0.4188474458999668,8
1720090,Aspire: Ina's Tale,0.19699034479100855,0.4188148366770078,13
552880,STARDROP,0.18326586708049675,0.41877379214659033,8
2801930,Uncover the Smoking Gun Demo,0.251982506532491,0.41855759529074427,8
646280,Too Many Weapons,0.16365719818974195,0.41855133727629007,8
2159670,maboroshi caravan,0.1635277462084875,0.4185469707658937,8
1962430,Monochrome Mobius: Rights and Wrongs Forgotten,0.21802361488225896,0.418521479120881,9
1089790,Winter Resort Simulator,0.16741586022581806,0.41852032105968007,8
2359170,Witch's Rhythm Puzzle,0.16741586022581806,0.41852032105968007,8
1019550,Thief Simulator VR,0.19419729658975046,0.41848922255510446,7
2412490,Abandoned Souls,0.1756273315843779,0.418428079854397,1
1550730,Ikonei Island: An Earthlock Adventure,0.19262235026489608,0.4184131778045331,9
1242980,KeyWe,0.30625551298282605,0.41835188503630133,6
629390,Diorama Worlds Demo,0.15445812169129963,0.41834606944374264,12
999220,Amnesia: Rebirth,0.2551752021228125,0.41833376757089846,8
1547860,EBOLA 3,0.20263902465936154,0.41830532556753464,8
2626620,Union of Gnomes Demo,0.16741586022581806,0.41828224829008565,11
801070,Xenoform Demo,0.21802361488225896,0.4181336176846804,8
796920,Xenoform,0.21802361488225896,0.4181336176846804,8
949480,BROK the InvestiGator,0.2452771488111079,0.41813074192681904,8
620220,Catmaze,0.15517135184608882,0.41811373837399757,11
1356670,Sakuna: Of Rice and Ruin,0.260856867656075,0.41808521296679113,8
2093010,Supernatural,0.21029043014256313,0.4178805146704367,8
2657120,My Sexy Neighbor 🔞,0.20888027997823702,0.4178615646198139,8
1126270,Neon Tail,0.2128640408516119,0.4177796079847182,11
946030,Axiom Verge 2,0.19456495174582322,0.41775110916211927,8
